utc,filter,pm,lat,lon,device
1407266579,2.5,0.029,37.804605,-122.293942,A
1407266580,2.5,0.030,37.804610,-122.293937,A
1407266581,2.5,0.028,37.804617,-122.293925,A
1407266582,2.5,0.029,37.804623,-122.293922,A
1407266583,2.5,0.029,37.804620,-122.293920,A
1407266584,2.5,0.027,37.804620,-122.293928,A
1407266585,2.5,0.026,37.804622,-122.293928,A
1407266586,2.5,0.028,37.804627,-122.293928,A
1407266587,2.5,0.027,37.804645,-122.293917,A
1407266588,2.5,0.026,37.804650,-122.293932,A
1407266589,2.5,0.027,37.804652,-122.293938,A
1407266590,2.5,0.027,37.804655,-122.293947,A
1407266591,2.5,0.028,37.804657,-122.293950,A
1407266592,2.5,0.028,37.804650,-122.293967,A
1407266593,2.5,0.027,37.804653,-122.293967,A
1407266594,2.5,0.028,37.804660,-122.293972,A
1407266595,2.5,0.028,37.804662,-122.293987,A
1407266596,2.5,0.027,37.804658,-122.293998,A
1407266597,2.5,0.026,37.804657,-122.293997,A
1407266598,2.5,0.028,37.804657,-122.293992,A
1407266599,2.5,0.028,37.804658,-122.293983,A
1407266600,2.5,0.027,37.804650,-122.293983,A
1407266601,2.5,0.028,37.804645,-122.293980,A
1407266602,2.5,0.030,37.804660,-122.293965,A
1407266603,2.5,0.029,37.804675,-122.293948,A
1407266604,2.5,0.027,37.804690,-122.293938,A
1407266605,2.5,0.027,37.804710,-122.293922,A
1407266606,2.5,0.028,37.804720,-122.293920,A
1407266607,2.5,0.027,37.804737,-122.293903,A
1407266608,2.5,0.026,37.804750,-122.293895,A
1407266609,2.5,0.028,37.804757,-122.293895,A
1407266610,2.5,0.030,37.804763,-122.293898,A
1407266611,2.5,0.030,37.804767,-122.293905,A
1407266612,2.5,0.029,37.804785,-122.293895,A
1407266613,2.5,0.028,37.804802,-122.293883,A
1407266614,2.5,0.028,37.804817,-122.293878,A
1407266615,2.5,0.029,37.804822,-122.293880,A
1407266616,2.5,0.029,37.804835,-122.293873,A
1407266617,2.5,0.028,37.804855,-122.293868,A
1407266618,2.5,0.028,37.804870,-122.293863,A
1407266619,2.5,0.029,37.804877,-122.293863,A
1407266620,2.5,0.028,37.804893,-122.293855,A
1407266621,2.5,0.028,37.804905,-122.293855,A
1407266622,2.5,0.029,37.804917,-122.293857,A
1407266623,2.5,0.028,37.804925,-122.293860,A
1407266624,2.5,0.028,37.804935,-122.293868,A
1407266625,2.5,0.029,37.804947,-122.293870,A
1407266626,2.5,0.027,37.804953,-122.293882,A
1407266627,2.5,0.029,37.804960,-122.293880,A
1407266628,2.5,0.029,37.804972,-122.293883,A
1407266629,2.5,0.031,37.804978,-122.293892,A
1407266630,2.5,0.029,37.804983,-122.293903,A
1407266631,2.5,0.028,37.804990,-122.293910,A
1407266632,2.5,0.028,37.804998,-122.293922,A
1407266633,2.5,0.027,37.805002,-122.293933,A
1407266634,2.5,0.028,37.805008,-122.293945,A
1407266635,2.5,0.028,37.805013,-122.293953,A
1407266636,2.5,0.029,37.805022,-122.293963,A
1407266637,2.5,0.029,37.805027,-122.293975,A
1407266638,2.5,0.028,37.805030,-122.293987,A
1407266639,2.5,0.030,37.805035,-122.293992,A
1407266640,2.5,0.031,37.805043,-122.293993,A
1407266641,2.5,0.031,37.805050,-122.294003,A
1407266642,2.5,0.031,37.805057,-122.294012,A
1407266643,2.5,0.028,37.805067,-122.294017,A
1407266644,2.5,0.029,37.805070,-122.294025,A
1407266645,2.5,0.033,37.805078,-122.294032,A
1407266646,2.5,0.038,37.805085,-122.294045,A
1407266647,2.5,0.040,37.805093,-122.294053,A
1407266648,2.5,0.039,37.805093,-122.294062,A
1407266649,2.5,0.034,37.805088,-122.294072,A
1407266650,2.5,0.030,37.805090,-122.294088,A
1407266651,2.5,0.029,37.805087,-122.294107,A
1407266652,2.5,0.029,37.805083,-122.294123,A
1407266653,2.5,0.029,37.805085,-122.294128,A
1407266654,2.5,0.031,37.805088,-122.294135,A
1407266655,2.5,0.032,37.805090,-122.294143,A
1407266656,2.5,0.030,37.805088,-122.294155,A
1407266657,2.5,0.030,37.805088,-122.294167,A
1407266658,2.5,0.031,37.805090,-122.294180,A
1407266659,2.5,0.030,37.805088,-122.294192,A
1407266660,2.5,0.030,37.805088,-122.294197,A
1407266661,2.5,0.030,37.805087,-122.294213,A
1407266662,2.5,0.033,37.805087,-122.294232,A
1407266663,2.5,0.030,37.805087,-122.294250,A
1407266664,2.5,0.030,37.805095,-122.294255,A
1407266665,2.5,0.029,37.805097,-122.294263,A
1407266666,2.5,0.029,37.805095,-122.294282,A
1407266667,2.5,0.030,37.805095,-122.294293,A
1407266668,2.5,0.029,37.805093,-122.294303,A
1407266669,2.5,0.030,37.805093,-122.294317,A
1407266670,2.5,0.031,37.805090,-122.294333,A
1407266671,2.5,0.031,37.805090,-122.294342,A
1407266672,2.5,0.029,37.805090,-122.294345,A
1407266673,2.5,0.029,37.805088,-122.294348,A
1407266674,2.5,0.030,37.805088,-122.294360,A
1407266675,2.5,0.031,37.805088,-122.294367,A
1407266676,2.5,0.031,37.805090,-122.294372,A
1407266677,2.5,0.031,37.805087,-122.294378,A
1407266678,2.5,0.032,37.805092,-122.294380,A
1407266679,2.5,0.032,37.805097,-122.294382,A
1407266680,2.5,0.033,37.805103,-122.294380,A
1407266681,2.5,0.033,37.805107,-122.294383,A
1407266682,2.5,0.032,37.805113,-122.294388,A
1407266683,2.5,0.032,37.805115,-122.294388,A
1407266684,2.5,0.031,37.805112,-122.294398,A
1407266685,2.5,0.030,37.805117,-122.294395,A
1407266686,2.5,0.032,37.805115,-122.294402,A
1407266687,2.5,0.032,37.805112,-122.294407,A
1407266688,2.5,0.029,37.805120,-122.294393,A
1407266689,2.5,0.029,37.805118,-122.294403,A
1407266690,2.5,0.030,37.805118,-122.294407,A
1407266691,2.5,0.029,37.805113,-122.294403,A
1407266692,2.5,0.030,37.805112,-122.294408,A
1407266693,2.5,0.028,37.805107,-122.294403,A
1407266694,2.5,0.028,37.805113,-122.294398,A
1407266695,2.5,0.028,37.805117,-122.294385,A
1407266696,2.5,0.028,37.805120,-122.294375,A
1407266697,2.5,0.028,37.805125,-122.294365,A
1407266698,2.5,0.028,37.805135,-122.294360,A
1407266699,2.5,0.029,37.805143,-122.294357,A
1407266700,2.5,0.031,37.805153,-122.294348,A
1407266701,2.5,0.030,37.805160,-122.294353,A
1407266702,2.5,0.029,37.805168,-122.294358,A
1407266703,2.5,0.030,37.805172,-122.294362,A
1407266704,2.5,0.030,37.805177,-122.294367,A
1407266705,2.5,0.029,37.805182,-122.294368,A
1407266706,2.5,0.030,37.805183,-122.294370,A
1407266707,2.5,0.028,37.805185,-122.294370,A
1407266708,2.5,0.028,37.805177,-122.294368,A
1407266709,2.5,0.030,37.805170,-122.294370,A
1407266710,2.5,0.029,37.805162,-122.294375,A
1407266711,2.5,0.029,37.805157,-122.294373,A
1407266712,2.5,0.028,37.805155,-122.294373,A
1407266713,2.5,0.029,37.805163,-122.294363,A
1407266714,2.5,0.029,37.805170,-122.294358,A
1407266715,2.5,0.029,37.805185,-122.294348,A
1407266716,2.5,0.030,37.805185,-122.294342,A
1407266717,2.5,0.029,37.805190,-122.294337,A
1407266718,2.5,0.030,37.805190,-122.294338,A
1407266719,2.5,0.030,37.805193,-122.294333,A
1407266720,2.5,0.031,37.805198,-122.294322,A
1407266721,2.5,0.032,37.805197,-122.294313,A
1407266722,2.5,0.030,37.805190,-122.294313,A
1407266723,2.5,0.029,37.805188,-122.294312,A
1407266724,2.5,0.031,37.805170,-122.294325,A
1407266725,2.5,0.031,37.805157,-122.294333,A
1407266726,2.5,0.030,37.805143,-122.294340,A
1407266727,2.5,0.030,37.805143,-122.294347,A
1407266728,2.5,0.031,37.805143,-122.294363,A
1407266729,2.5,0.030,37.805148,-122.294365,A
1407266730,2.5,0.029,37.805162,-122.294370,A
1407266731,2.5,0.029,37.805163,-122.294380,A
1407266732,2.5,0.030,37.805167,-122.294392,A
1407266733,2.5,0.029,37.805170,-122.294407,A
1407266734,2.5,0.030,37.805173,-122.294410,A
1407266735,2.5,0.030,37.805172,-122.294420,A
1407266736,2.5,0.030,37.805172,-122.294427,A
1407266737,2.5,0.031,37.805170,-122.294435,A
1407266738,2.5,0.031,37.805168,-122.294442,A
1407266739,2.5,0.030,37.805163,-122.294443,A
1407266740,2.5,0.031,37.805152,-122.294453,A
1407266741,2.5,0.031,37.805142,-122.294457,A
1407266742,2.5,0.031,37.805133,-122.294460,A
1407266743,2.5,0.030,37.805123,-122.294465,A
1407266744,2.5,0.030,37.805122,-122.294467,A
1407266745,2.5,0.028,37.805123,-122.294472,A
1407266746,2.5,0.028,37.805122,-122.294475,A
1407266747,2.5,0.030,37.805118,-122.294478,A
1407266748,2.5,0.030,37.805127,-122.294488,A
1407266749,2.5,0.029,37.805128,-122.294492,A
1407266750,2.5,0.029,37.805132,-122.294493,A
1407266751,2.5,0.029,37.805132,-122.294492,A
1407266752,2.5,0.030,37.805135,-122.294490,A
1407266753,2.5,0.029,37.805137,-122.294487,A
1407266754,2.5,0.028,37.805137,-122.294487,A
1407266755,2.5,0.030,37.805137,-122.294485,A
1407266756,2.5,0.030,37.805138,-122.294485,A
1407266757,2.5,0.030,37.805138,-122.294485,A
1407266758,2.5,0.030,37.805137,-122.294487,A
1407266759,2.5,0.030,37.805135,-122.294490,A
1407266760,2.5,0.029,37.805132,-122.294493,A
1407266761,2.5,0.029,37.805132,-122.294493,A
1407266762,2.5,0.030,37.805130,-122.294495,A
1407266763,2.5,0.029,37.805132,-122.294492,A
1407266764,2.5,0.030,37.805135,-122.294483,A
1407266765,2.5,0.029,37.805137,-122.294478,A
1407266766,2.5,0.030,37.805137,-122.294473,A
1407266767,2.5,0.030,37.805140,-122.294462,A
1407266768,2.5,0.028,37.805140,-122.294453,A
1407266769,2.5,0.028,37.805140,-122.294447,A
1407266770,2.5,0.027,37.805142,-122.294437,A
1407266771,2.5,0.027,37.805142,-122.294433,A
1407266772,2.5,0.029,37.805142,-122.294428,A
1407266773,2.5,0.030,37.805137,-122.294430,A
1407266774,2.5,0.030,37.805133,-122.294433,A
1407266775,2.5,0.030,37.805128,-122.294437,A
1407266776,2.5,0.029,37.805125,-122.294438,A
1407266777,2.5,0.028,37.805123,-122.294437,A
1407266778,2.5,0.028,37.805120,-122.294435,A
1407266779,2.5,0.028,37.805122,-122.294438,A
1407266780,2.5,0.029,37.805125,-122.294445,A
1407266781,2.5,0.029,37.805122,-122.294462,A
1407266782,2.5,0.030,37.805128,-122.294477,A
1407266783,2.5,0.029,37.805133,-122.294492,A
1407266784,2.5,0.027,37.805135,-122.294508,A
1407266785,2.5,0.027,37.805137,-122.294518,A
1407266786,2.5,0.029,37.805138,-122.294533,A
1407266787,2.5,0.028,37.805142,-122.294547,A
1407266788,2.5,0.028,37.805143,-122.294567,A
1407266789,2.5,0.028,37.805147,-122.294575,A
1407266790,2.5,0.029,37.805150,-122.294592,A
1407266791,2.5,0.030,37.805153,-122.294602,A
1407266792,2.5,0.028,37.805153,-122.294618,A
1407266793,2.5,0.029,37.805155,-122.294628,A
1407266794,2.5,0.029,37.805155,-122.294643,A
1407266795,2.5,0.028,37.805157,-122.294657,A
1407266796,2.5,0.030,37.805158,-122.294670,A
1407266797,2.5,0.030,37.805163,-122.294683,A
1407266798,2.5,0.029,37.805168,-122.294697,A
1407266799,2.5,0.028,37.805170,-122.294718,A
1407266800,2.5,0.028,37.805172,-122.294740,A
1407266801,2.5,0.029,37.805180,-122.294753,A
1407266802,2.5,0.029,37.805178,-122.294767,A
1407266803,2.5,0.030,37.805177,-122.294778,A
1407266804,2.5,0.029,37.805180,-122.294802,A
1407266805,2.5,0.029,37.805182,-122.294823,A
1407266806,2.5,0.030,37.805185,-122.294838,A
1407266807,2.5,0.030,37.805185,-122.294848,A
1407266808,2.5,0.028,37.805190,-122.294857,A
1407266809,2.5,0.030,37.805192,-122.294872,A
1407266810,2.5,0.031,37.805195,-122.294887,A
1407266811,2.5,0.030,37.805193,-122.294903,A
1407266812,2.5,0.029,37.805192,-122.294913,A
1407266813,2.5,0.027,37.805207,-122.294920,A
1407266814,2.5,0.027,37.805213,-122.294940,A
1407266815,2.5,0.029,37.805210,-122.294970,A
1407266816,2.5,0.030,37.805205,-122.294988,A
1407266817,2.5,0.029,37.805205,-122.295000,A
1407266818,2.5,0.029,37.805215,-122.295008,A
1407266819,2.5,0.028,37.805220,-122.295015,A
1407266820,2.5,0.028,37.805223,-122.295025,A
1407266821,2.5,0.029,37.805225,-122.295022,A
1407266822,2.5,0.028,37.805237,-122.295027,A
1407266823,2.5,0.029,37.805240,-122.295032,A
1407266824,2.5,0.031,37.805243,-122.295032,A
1407266825,2.5,0.033,37.805240,-122.295038,A
1407266826,2.5,0.033,37.805238,-122.295048,A
1407266827,2.5,0.033,37.805238,-122.295057,A
1407266828,2.5,0.033,37.805248,-122.295070,A
1407266829,2.5,0.031,37.805253,-122.295080,A
1407266830,2.5,0.030,37.805257,-122.295087,A
1407266831,2.5,0.032,37.805260,-122.295100,A
1407266832,2.5,0.036,37.805258,-122.295115,A
1407266833,2.5,0.032,37.805263,-122.295125,A
1407266834,2.5,0.031,37.805272,-122.295135,A
1407266835,2.5,0.031,37.805283,-122.295145,A
1407266836,2.5,0.029,37.805290,-122.295157,A
1407266837,2.5,0.028,37.805307,-122.295158,A
1407266838,2.5,0.030,37.805315,-122.295160,A
1407266839,2.5,0.030,37.805335,-122.295162,A
1407266840,2.5,0.030,37.805352,-122.295163,A
1407266841,2.5,0.029,37.805307,-122.295192,A
1407266842,2.5,0.028,37.805262,-122.295218,A
1407266843,2.5,0.028,37.805253,-122.295225,A
1407266844,2.5,0.027,37.805260,-122.295222,A
1407266845,2.5,0.027,37.805253,-122.295215,A
1407266846,2.5,0.028,37.805225,-122.295222,A
1407266847,2.5,0.028,37.805217,-122.295223,A
1407266848,2.5,0.029,37.805207,-122.295230,A
1407266849,2.5,0.029,37.805192,-122.295237,A
1407266850,2.5,0.027,37.805185,-122.295242,A
1407266851,2.5,0.027,37.805180,-122.295242,A
1407266852,2.5,0.027,37.805175,-122.295248,A
1407266853,2.5,0.028,37.805165,-122.295262,A
1407266854,2.5,0.028,37.805160,-122.295265,A
1407266855,2.5,0.027,37.805158,-122.295262,A
1407266856,2.5,0.028,37.805163,-122.295262,A
1407266857,2.5,0.028,37.805177,-122.295253,A
1407266858,2.5,0.030,37.805190,-122.295247,A
1407266859,2.5,0.030,37.805198,-122.295238,A
1407266860,2.5,0.028,37.805203,-122.295232,A
1407266861,2.5,0.028,37.805212,-122.295227,A
1407266862,2.5,0.028,37.805223,-122.295222,A
1407266863,2.5,0.028,37.805233,-122.295227,A
1407266864,2.5,0.029,37.805245,-122.295223,A
1407266865,2.5,0.030,37.805253,-122.295220,A
1407266866,2.5,0.030,37.805290,-122.295205,A
1407266867,2.5,0.031,37.805297,-122.295195,A
1407266868,2.5,0.031,37.805320,-122.295187,A
1407266869,2.5,0.032,37.805347,-122.295178,A
1407266870,2.5,0.039,37.805352,-122.295180,A
1407266871,2.5,0.038,37.805355,-122.295185,A
1407266872,2.5,0.035,37.805350,-122.295198,A
1407266873,2.5,0.032,37.805363,-122.295208,A
1407266874,2.5,0.034,37.805375,-122.295225,A
1407266875,2.5,0.033,37.805388,-122.295233,A
1407266876,2.5,0.030,37.805398,-122.295248,A
1407266877,2.5,0.027,37.805413,-122.295253,A
1407266878,2.5,0.025,37.805425,-122.295262,A
1407266879,2.5,0.026,37.805427,-122.295275,A
1407266880,2.5,0.025,37.805422,-122.295290,A
1407266881,2.5,0.023,37.805412,-122.295307,A
1407266882,2.5,0.024,37.805400,-122.295327,A
1407266883,2.5,0.026,37.805393,-122.295340,A
1407266884,2.5,0.026,37.805387,-122.295355,A
1407266885,2.5,0.027,37.805388,-122.295372,A
1407266886,2.5,0.027,37.805390,-122.295387,A
1407266887,2.5,0.027,37.805398,-122.295390,A
1407266888,2.5,0.026,37.805397,-122.295398,A
1407266889,2.5,0.027,37.805388,-122.295415,A
1407266890,2.5,0.026,37.805387,-122.295430,A
1407266891,2.5,0.026,37.805380,-122.295448,A
1407266892,2.5,0.026,37.805377,-122.295458,A
1407266893,2.5,0.026,37.805368,-122.295477,A
1407266894,2.5,0.026,37.805375,-122.295493,A
1407266895,2.5,0.026,37.805380,-122.295515,A
1407266896,2.5,0.028,37.805383,-122.295533,A
1407266897,2.5,0.028,37.805385,-122.295553,A
1407266898,2.5,0.027,37.805382,-122.295580,A
1407266899,2.5,0.027,37.805380,-122.295600,A
1407266900,2.5,0.027,37.805380,-122.295613,A
1407266901,2.5,0.028,37.805382,-122.295623,A
1407266902,2.5,0.026,37.805382,-122.295635,A
1407266903,2.5,0.027,37.805380,-122.295645,A
1407266904,2.5,0.032,37.805377,-122.295660,A
1407266905,2.5,0.039,37.805380,-122.295667,A
1407266906,2.5,0.037,37.805382,-122.295685,A
1407266907,2.5,0.032,37.805383,-122.295703,A
1407266908,2.5,0.029,37.805385,-122.295717,A
1407266909,2.5,0.029,37.805385,-122.295730,A
1407266910,2.5,0.030,37.805387,-122.295745,A
1407266911,2.5,0.028,37.805392,-122.295755,A
1407266912,2.5,0.030,37.805393,-122.295773,A
1407266913,2.5,0.030,37.805395,-122.295797,A
1407266914,2.5,0.029,37.805395,-122.295817,A
1407266915,2.5,0.027,37.805392,-122.295837,A
1407266916,2.5,0.027,37.805393,-122.295850,A
1407266917,2.5,0.028,37.805397,-122.295865,A
1407266918,2.5,0.028,37.805407,-122.295880,A
1407266919,2.5,0.028,37.805415,-122.295890,A
1407266920,2.5,0.027,37.805427,-122.295895,A
1407266921,2.5,0.027,37.805432,-122.295912,A
1407266922,2.5,0.028,37.805433,-122.295932,A
1407266923,2.5,0.028,37.805433,-122.295952,A
1407266924,2.5,0.027,37.805440,-122.295958,A
1407266925,2.5,0.027,37.805445,-122.295965,A
1407266926,2.5,0.026,37.805445,-122.295978,A
1407266927,2.5,0.027,37.805450,-122.296000,A
1407266928,2.5,0.027,37.805450,-122.296017,A
1407266929,2.5,0.027,37.805453,-122.296027,A
1407266930,2.5,0.027,37.805463,-122.296028,A
1407266931,2.5,0.028,37.805472,-122.296032,A
1407266932,2.5,0.027,37.805473,-122.296045,A
1407266933,2.5,0.027,37.805475,-122.296068,A
1407266934,2.5,0.028,37.805480,-122.296082,A
1407266935,2.5,0.027,37.805485,-122.296087,A
1407266936,2.5,0.027,37.805487,-122.296088,A
1407266937,2.5,0.027,37.805485,-122.296095,A
1407266938,2.5,0.028,37.805485,-122.296090,A
1407266939,2.5,0.026,37.805482,-122.296093,A
1407266940,2.5,0.026,37.805480,-122.296107,A
1407266941,2.5,0.027,37.805477,-122.296112,A
1407266942,2.5,0.028,37.805475,-122.296108,A
1407266943,2.5,0.026,37.805473,-122.296103,A
1407266944,2.5,0.027,37.805478,-122.296090,A
1407266945,2.5,0.027,37.805475,-122.296083,A
1407266946,2.5,0.028,37.805472,-122.296080,A
1407266947,2.5,0.030,37.805472,-122.296077,A
1407266948,2.5,0.029,37.805473,-122.296070,A
1407266949,2.5,0.027,37.805472,-122.296062,A
1407266950,2.5,0.027,37.805473,-122.296053,A
1407266951,2.5,0.028,37.805473,-122.296050,A
1407266952,2.5,0.028,37.805470,-122.296052,A
1407266953,2.5,0.028,37.805467,-122.296057,A
1407266954,2.5,0.029,37.805462,-122.296070,A
1407266955,2.5,0.028,37.805458,-122.296080,A
1407266956,2.5,0.026,37.805453,-122.296085,A
1407266957,2.5,0.027,37.805448,-122.296092,A
1407266958,2.5,0.027,37.805452,-122.296088,A
1407266959,2.5,0.026,37.805448,-122.296100,A
1407266960,2.5,0.028,37.805452,-122.296092,A
1407266961,2.5,0.030,37.805455,-122.296087,A
1407266962,2.5,0.029,37.805455,-122.296090,A
1407266963,2.5,0.027,37.805457,-122.296088,A
1407266964,2.5,0.028,37.805455,-122.296093,A
1407266965,2.5,0.029,37.805460,-122.296088,A
1407266966,2.5,0.031,37.805467,-122.296083,A
1407266967,2.5,0.029,37.805467,-122.296082,A
1407266968,2.5,0.029,37.805470,-122.296080,A
1407266969,2.5,0.027,37.805472,-122.296078,A
1407266970,2.5,0.028,37.805480,-122.296073,A
1407266971,2.5,0.028,37.805482,-122.296072,A
1407266972,2.5,0.028,37.805485,-122.296070,A
1407266973,2.5,0.026,37.805487,-122.296070,A
1407266974,2.5,0.027,37.805498,-122.296053,A
1407266975,2.5,0.027,37.805513,-122.296042,A
1407266976,2.5,0.028,37.805518,-122.296037,A
1407266977,2.5,0.029,37.805527,-122.296023,A
1407266978,2.5,0.029,37.805523,-122.296023,A
1407266979,2.5,0.027,37.805527,-122.296013,A
1407266980,2.5,0.027,37.805530,-122.296007,A
1407266981,2.5,0.028,37.805530,-122.296008,A
1407266982,2.5,0.028,37.805535,-122.296002,A
1407266983,2.5,0.027,37.805538,-122.295998,A
1407266984,2.5,0.026,37.805533,-122.296007,A
1407266985,2.5,0.027,37.805537,-122.296002,A
1407266986,2.5,0.027,37.805538,-122.296000,A
1407266987,2.5,0.029,37.805543,-122.296003,A
1407266988,2.5,0.029,37.805543,-122.296027,A
1407266989,2.5,0.028,37.805538,-122.296053,A
1407266990,2.5,0.028,37.805537,-122.296070,A
1407266991,2.5,0.029,37.805532,-122.296088,A
1407266992,2.5,0.029,37.805532,-122.296103,A
1407266993,2.5,0.027,37.805533,-122.296113,A
1407266994,2.5,0.026,37.805545,-122.296127,A
1407266995,2.5,0.026,37.805563,-122.296132,A
1407266996,2.5,0.026,37.805573,-122.296138,A
1407266997,2.5,0.026,37.805583,-122.296143,A
1407266998,2.5,0.026,37.805588,-122.296153,A
1407266999,2.5,0.026,37.805585,-122.296167,A
1407267000,2.5,0.026,37.805585,-122.296180,A
1407267001,2.5,0.028,37.805585,-122.296195,A
1407267002,2.5,0.026,37.805585,-122.296213,A
1407267003,2.5,0.028,37.805588,-122.296228,A
1407267004,2.5,0.028,37.805593,-122.296238,A
1407267005,2.5,0.028,37.805588,-122.296253,A
1407267006,2.5,0.028,37.805582,-122.296272,A
1407267007,2.5,0.027,37.805590,-122.296275,A
1407267008,2.5,0.028,37.805598,-122.296283,A
1407267009,2.5,0.026,37.805608,-122.296288,A
1407267010,2.5,0.026,37.805613,-122.296307,A
1407267011,2.5,0.027,37.805625,-122.296313,A
1407267012,2.5,0.026,37.805635,-122.296318,A
1407267013,2.5,0.027,37.805640,-122.296322,A
1407267014,2.5,0.028,37.805650,-122.296325,A
1407267015,2.5,0.028,37.805653,-122.296332,A
1407267016,2.5,0.027,37.805657,-122.296337,A
1407267017,2.5,0.026,37.805658,-122.296347,A
1407267018,2.5,0.027,37.805663,-122.296353,A
1407267019,2.5,0.028,37.805673,-122.296362,A
1407267020,2.5,0.028,37.805682,-122.296367,A
1407267021,2.5,0.026,37.805685,-122.296375,A
1407267022,2.5,0.026,37.805685,-122.296390,A
1407267023,2.5,0.025,37.805687,-122.296403,A
1407267024,2.5,0.024,37.805688,-122.296420,A
1407267025,2.5,0.024,37.805690,-122.296432,A
1407267026,2.5,0.024,37.805692,-122.296438,A
1407267027,2.5,0.026,37.805690,-122.296455,A
1407267028,2.5,0.027,37.805690,-122.296467,A
1407267029,2.5,0.027,37.805708,-122.296468,A
1407267030,2.5,0.025,37.805702,-122.296485,A
1407267031,2.5,0.023,37.805698,-122.296492,A
1407267032,2.5,0.022,37.805705,-122.296488,A
1407267033,2.5,0.022,37.805698,-122.296497,A
1407267034,2.5,0.023,37.805700,-122.296508,A
1407267035,2.5,0.022,37.805690,-122.296525,A
1407267036,2.5,0.022,37.805683,-122.296538,A
1407267037,2.5,0.022,37.805683,-122.296550,A
1407267038,2.5,0.022,37.805687,-122.296555,A
1407267039,2.5,0.023,37.805683,-122.296563,A
1407267040,2.5,0.023,37.805682,-122.296577,A
1407267041,2.5,0.024,37.805678,-122.296595,A
