utc,filter,pm,lat,lon,device
1405627845,10,0.007,37.803570,-122.300342,A
1405627846,10,0.007,37.803572,-122.300340,A
1405627847,10,0.006,37.803575,-122.300338,A
1405627848,10,0.006,37.803577,-122.300338,A
1405627849,10,0.006,37.803580,-122.300342,A
1405627850,10,0.006,37.803592,-122.300332,A
1405627851,10,0.006,37.803607,-122.300320,A
1405627852,10,0.006,37.803618,-122.300310,A
1405627853,10,0.006,37.803628,-122.300307,A
1405627854,10,0.006,37.803635,-122.300307,A
1405627855,10,0.005,37.803633,-122.300307,A
1405627856,10,0.006,37.803638,-122.300305,A
1405627857,10,0.006,37.803637,-122.300300,A
1405627858,10,0.006,37.803647,-122.300290,A
1405627859,10,0.006,37.803652,-122.300285,A
1405627860,10,0.006,37.803660,-122.300280,A
1405627861,10,0.006,37.803667,-122.300275,A
1405627862,10,0.006,37.803675,-122.300273,A
1405627863,10,0.006,37.803692,-122.300263,A
1405627864,10,0.006,37.803698,-122.300263,A
1405627865,10,0.008,37.803703,-122.300260,A
1405627866,10,0.008,37.803703,-122.300258,A
1405627867,10,0.007,37.803707,-122.300262,A
1405627868,10,0.006,37.803708,-122.300260,A
1405627869,10,0.007,37.803712,-122.300255,A
1405627870,10,0.007,37.803708,-122.300247,A
1405627871,10,0.006,37.803718,-122.300228,A
1405627872,10,0.007,37.803728,-122.300220,A
1405627873,10,0.007,37.803738,-122.300213,A
1405627874,10,0.007,37.803742,-122.300210,A
1405627875,10,0.007,37.803753,-122.300198,A
1405627876,10,0.006,37.803763,-122.300192,A
1405627877,10,0.007,37.803767,-122.300178,A
1405627878,10,0.008,37.803765,-122.300173,A
1405627879,10,0.007,37.803763,-122.300172,A
1405627880,10,0.007,37.803747,-122.300168,A
1405627881,10,0.006,37.803738,-122.300177,A
1405627882,10,0.007,37.803737,-122.300192,A
1405627883,10,0.006,37.803737,-122.300195,A
1405627884,10,0.006,37.803732,-122.300202,A
1405627885,10,0.007,37.803722,-122.300227,A
1405627886,10,0.007,37.803705,-122.300225,A
1405627887,10,0.006,37.803702,-122.300220,A
1405627888,10,0.008,37.803717,-122.300210,A
1405627889,10,0.008,37.803730,-122.300207,A
1405627890,10,0.007,37.803743,-122.300208,A
1405627891,10,0.008,37.803758,-122.300198,A
1405627892,10,0.006,37.803770,-122.300190,A
1405627893,10,0.007,37.803780,-122.300197,A
1405627894,10,0.008,37.803785,-122.300197,A
1405627895,10,0.007,37.803787,-122.300190,A
1405627896,10,0.006,37.803790,-122.300193,A
1405627897,10,0.006,37.803788,-122.300188,A
1405627898,10,0.006,37.803793,-122.300178,A
1405627899,10,0.006,37.803803,-122.300172,A
1405627900,10,0.006,37.803808,-122.300172,A
1405627901,10,0.007,37.803803,-122.300177,A
1405627902,10,0.007,37.803802,-122.300175,A
1405627903,10,0.006,37.803808,-122.300172,A
1405627904,10,0.006,37.803808,-122.300172,A
1405627905,10,0.006,37.803815,-122.300173,A
1405627906,10,0.007,37.803818,-122.300172,A
1405627907,10,0.007,37.803828,-122.300165,A
1405627908,10,0.007,37.803833,-122.300158,A
1405627909,10,0.006,37.803838,-122.300155,A
1405627910,10,0.006,37.803843,-122.300147,A
1405627911,10,0.006,37.803848,-122.300148,A
1405627912,10,0.006,37.803853,-122.300147,A
1405627913,10,0.005,37.803858,-122.300148,A
1405627914,10,0.006,37.803863,-122.300157,A
1405627915,10,0.006,37.803868,-122.300130,A
1405627916,10,0.005,37.803867,-122.300127,A
1405627917,10,0.005,37.803862,-122.300127,A
1405627918,10,0.005,37.803875,-122.300140,A
1405627919,10,0.005,37.803880,-122.300132,A
1405627920,10,0.006,37.803883,-122.300120,A
1405627921,10,0.006,37.803893,-122.300117,A
1405627922,10,0.006,37.803903,-122.300107,A
1405627923,10,0.006,37.803908,-122.300095,A
1405627924,10,0.006,37.803920,-122.300090,A
1405627925,10,0.006,37.803918,-122.300093,A
1405627926,10,0.006,37.803918,-122.300088,A
1405627927,10,0.006,37.803910,-122.300090,A
1405627928,10,0.005,37.803903,-122.300085,A
1405627929,10,0.006,37.803895,-122.300085,A
1405627930,10,0.006,37.803895,-122.300088,A
1405627931,10,0.006,37.803890,-122.300097,A
1405627932,10,0.006,37.803887,-122.300108,A
1405627933,10,0.006,37.803892,-122.300098,A
1405627934,10,0.006,37.803892,-122.300103,A
1405627935,10,0.007,37.803890,-122.300107,A
1405627936,10,0.007,37.803890,-122.300103,A
1405627937,10,0.007,37.803892,-122.300098,A
1405627938,10,0.006,37.803895,-122.300102,A
1405627939,10,0.006,37.803898,-122.300100,A
1405627940,10,0.006,37.803902,-122.300102,A
1405627941,10,0.006,37.803907,-122.300105,A
1405627942,10,0.006,37.803912,-122.300107,A
1405627943,10,0.006,37.803913,-122.300102,A
1405627944,10,0.006,37.803912,-122.300098,A
1405627945,10,0.006,37.803910,-122.300100,A
1405627946,10,0.007,37.803908,-122.300102,A
1405627947,10,0.006,37.803907,-122.300098,A
1405627948,10,0.006,37.803910,-122.300097,A
1405627949,10,0.005,37.803912,-122.300092,A
1405627950,10,0.006,37.803907,-122.300087,A
1405627951,10,0.006,37.803903,-122.300085,A
1405627952,10,0.006,37.803903,-122.300087,A
1405627953,10,0.006,37.803915,-122.300073,A
1405627954,10,0.006,37.803922,-122.300068,A
1405627955,10,0.007,37.803932,-122.300058,A
1405627956,10,0.006,37.803935,-122.300055,A
1405627957,10,0.007,37.803935,-122.300050,A
1405627958,10,0.007,37.803933,-122.300047,A
1405627959,10,0.006,37.803933,-122.300048,A
1405627960,10,0.006,37.803937,-122.300047,A
1405627961,10,0.006,37.803937,-122.300047,A
1405627962,10,0.006,37.803945,-122.300047,A
1405627963,10,0.006,37.803952,-122.300047,A
1405627964,10,0.006,37.803947,-122.300035,A
1405627965,10,0.007,37.803950,-122.300032,A
1405627966,10,0.007,37.803958,-122.300018,A
1405627967,10,0.007,37.803955,-122.300003,A
1405627968,10,0.007,37.803960,-122.300002,A
1405627969,10,0.007,37.803978,-122.299988,A
1405627970,10,0.007,37.803992,-122.299987,A
1405627971,10,0.007,37.804010,-122.299993,A
1405627972,10,0.006,37.804010,-122.299988,A
1405627973,10,0.006,37.804023,-122.299985,A
1405627974,10,0.006,37.804038,-122.299988,A
1405627975,10,0.006,37.804043,-122.300005,A
1405627976,10,0.006,37.804048,-122.300005,A
1405627977,10,0.006,37.804050,-122.299993,A
1405627978,10,0.006,37.804060,-122.299993,A
1405627979,10,0.005,37.804065,-122.299995,A
1405627980,10,0.005,37.804075,-122.299978,A
1405627981,10,0.006,37.804080,-122.299952,A
1405627982,10,0.006,37.804078,-122.299938,A
1405627983,10,0.006,37.804070,-122.299933,A
1405627984,10,0.006,37.804065,-122.299922,A
1405627985,10,0.007,37.804063,-122.299917,A
1405627986,10,0.007,37.804058,-122.299893,A
1405627987,10,0.006,37.804057,-122.299878,A
1405627988,10,0.006,37.804072,-122.299888,A
1405627989,10,0.006,37.804098,-122.299893,A
1405627990,10,0.005,37.804113,-122.299897,A
1405627991,10,0.005,37.804123,-122.299895,A
1405627992,10,0.005,37.804128,-122.299887,A
1405627993,10,0.005,37.804122,-122.299867,A
1405627994,10,0.005,37.804125,-122.299845,A
1405627995,10,0.006,37.804127,-122.299827,A
1405627996,10,0.006,37.804135,-122.299823,A
1405627997,10,0.006,37.804133,-122.299803,A
1405627998,10,0.006,37.804133,-122.299782,A
1405627999,10,0.006,37.804128,-122.299763,A
1405628000,10,0.006,37.804135,-122.299765,A
1405628001,10,0.007,37.804142,-122.299767,A
1405628002,10,0.007,37.804143,-122.299757,A
1405628003,10,0.006,37.804150,-122.299757,A
1405628004,10,0.006,37.804158,-122.299743,A
1405628005,10,0.006,37.804175,-122.299750,A
1405628006,10,0.005,37.804188,-122.299753,A
1405628007,10,0.005,37.804193,-122.299758,A
1405628008,10,0.005,37.804218,-122.299757,A
1405628009,10,0.005,37.804237,-122.299758,A
1405628010,10,0.006,37.804237,-122.299763,A
1405628011,10,0.006,37.804245,-122.299758,A
1405628012,10,0.005,37.804257,-122.299743,A
1405628013,10,0.006,37.804265,-122.299738,A
1405628014,10,0.005,37.804282,-122.299738,A
1405628015,10,0.005,37.804298,-122.299740,A
1405628016,10,0.005,37.804310,-122.299740,A
1405628017,10,0.005,37.804330,-122.299733,A
1405628018,10,0.005,37.804342,-122.299732,A
1405628019,10,0.005,37.804353,-122.299728,A
1405628020,10,0.005,37.804360,-122.299715,A
1405628021,10,0.005,37.804372,-122.299700,A
1405628022,10,0.005,37.804378,-122.299683,A
1405628023,10,0.005,37.804398,-122.299672,A
1405628024,10,0.005,37.804417,-122.299657,A
1405628025,10,0.005,37.804418,-122.299652,A
1405628026,10,0.005,37.804437,-122.299632,A
1405628027,10,0.005,37.804443,-122.299622,A
1405628028,10,0.005,37.804448,-122.299612,A
1405628029,10,0.005,37.804448,-122.299603,A
1405628030,10,0.005,37.804453,-122.299595,A
1405628031,10,0.005,37.804450,-122.299600,A
1405628032,10,0.005,37.804457,-122.299592,A
1405628033,10,0.005,37.804462,-122.299583,A
1405628034,10,0.006,37.804458,-122.299585,A
1405628035,10,0.005,37.804460,-122.299588,A
1405628036,10,0.005,37.804465,-122.299583,A
1405628037,10,0.005,37.804472,-122.299578,A
1405628038,10,0.005,37.804483,-122.299585,A
1405628039,10,0.004,37.804493,-122.299578,A
1405628040,10,0.005,37.804505,-122.299567,A
1405628041,10,0.005,37.804517,-122.299562,A
1405628042,10,0.005,37.804517,-122.299567,A
1405628043,10,0.005,37.804510,-122.299570,A
1405628044,10,0.005,37.804500,-122.299570,A
1405628045,10,0.005,37.804500,-122.299565,A
1405628046,10,0.005,37.804498,-122.299562,A
1405628047,10,0.005,37.804503,-122.299568,A
1405628048,10,0.005,37.804497,-122.299565,A
1405628049,10,0.005,37.804497,-122.299572,A
1405628050,10,0.005,37.804497,-122.299563,A
1405628051,10,0.005,37.804502,-122.299560,A
1405628052,10,0.005,37.804497,-122.299563,A
1405628053,10,0.004,37.804495,-122.299565,A
1405628054,10,0.005,37.804498,-122.299553,A
1405628055,10,0.005,37.804500,-122.299543,A
1405628056,10,0.005,37.804513,-122.299545,A
1405628057,10,0.005,37.804518,-122.299540,A
1405628058,10,0.006,37.804523,-122.299535,A
1405628059,10,0.006,37.804528,-122.299540,A
1405628060,10,0.006,37.804538,-122.299538,A
1405628061,10,0.005,37.804552,-122.299535,A
1405628062,10,0.005,37.804555,-122.299532,A
1405628063,10,0.005,37.804567,-122.299520,A
1405628064,10,0.005,37.804578,-122.299508,A
1405628065,10,0.005,37.804593,-122.299500,A
1405628066,10,0.005,37.804610,-122.299490,A
1405628067,10,0.005,37.804622,-122.299480,A
1405628068,10,0.006,37.804635,-122.299472,A
1405628069,10,0.006,37.804655,-122.299462,A
1405628070,10,0.005,37.804677,-122.299452,A
1405628071,10,0.005,37.804687,-122.299442,A
1405628072,10,0.005,37.804697,-122.299433,A
1405628073,10,0.005,37.804703,-122.299427,A
1405628074,10,0.005,37.804715,-122.299417,A
1405628075,10,0.005,37.804727,-122.299417,A
1405628076,10,0.007,37.804733,-122.299412,A
1405628077,10,0.006,37.804733,-122.299408,A
1405628078,10,0.005,37.804733,-122.299398,A
1405628079,10,0.005,37.804738,-122.299398,A
1405628080,10,0.005,37.804742,-122.299395,A
1405628081,10,0.005,37.804737,-122.299390,A
1405628082,10,0.005,37.804740,-122.299383,A
1405628083,10,0.005,37.804742,-122.299377,A
1405628084,10,0.005,37.804750,-122.299365,A
1405628085,10,0.005,37.804757,-122.299355,A
1405628086,10,0.005,37.804758,-122.299345,A
1405628087,10,0.005,37.804773,-122.299332,A
1405628088,10,0.006,37.804790,-122.299313,A
1405628089,10,0.005,37.804807,-122.299303,A
1405628090,10,0.005,37.804825,-122.299298,A
1405628091,10,0.005,37.804830,-122.299302,A
1405628092,10,0.005,37.804830,-122.299297,A
1405628093,10,0.005,37.804835,-122.299288,A
1405628094,10,0.004,37.804838,-122.299283,A
1405628095,10,0.004,37.804843,-122.299277,A
1405628096,10,0.005,37.804853,-122.299287,A
1405628097,10,0.006,37.804872,-122.299283,A
1405628098,10,0.005,37.804878,-122.299273,A
1405628099,10,0.005,37.804888,-122.299255,A
1405628100,10,0.005,37.804888,-122.299250,A
1405628101,10,0.005,37.804902,-122.299240,A
1405628102,10,0.006,37.804917,-122.299228,A
1405628103,10,0.006,37.804918,-122.299230,A
1405628104,10,0.006,37.804920,-122.299235,A
1405628105,10,0.005,37.804927,-122.299232,A
1405628106,10,0.005,37.804937,-122.299227,A
1405628107,10,0.005,37.804958,-122.299210,A
1405628108,10,0.005,37.804958,-122.299210,A
1405628109,10,0.005,37.804965,-122.299215,A
1405628110,10,0.005,37.804972,-122.299208,A
1405628111,10,0.005,37.804977,-122.299213,A
1405628112,10,0.006,37.804985,-122.299205,A
1405628113,10,0.005,37.804995,-122.299195,A
1405628114,10,0.005,37.805000,-122.299188,A
1405628115,10,0.005,37.805012,-122.299182,A
1405628116,10,0.005,37.805020,-122.299173,A
1405628117,10,0.005,37.805027,-122.299168,A
1405628118,10,0.005,37.805038,-122.299170,A
1405628119,10,0.006,37.805045,-122.299168,A
1405628120,10,0.006,37.805053,-122.299163,A
1405628121,10,0.006,37.805052,-122.299167,A
1405628122,10,0.006,37.805055,-122.299162,A
1405628123,10,0.005,37.805057,-122.299160,A
1405628124,10,0.005,37.805062,-122.299150,A
1405628125,10,0.006,37.805077,-122.299133,A
1405628126,10,0.006,37.805085,-122.299127,A
1405628127,10,0.005,37.805095,-122.299118,A
1405628128,10,0.005,37.805102,-122.299112,A
1405628129,10,0.006,37.805110,-122.299108,A
1405628130,10,0.005,37.805112,-122.299102,A
1405628131,10,0.004,37.805110,-122.299103,A
1405628132,10,0.005,37.805120,-122.299095,A
1405628133,10,0.006,37.805130,-122.299092,A
1405628134,10,0.006,37.805125,-122.299100,A
1405628135,10,0.005,37.805123,-122.299098,A
1405628136,10,0.005,37.805123,-122.299090,A
1405628137,10,0.005,37.805128,-122.299082,A
1405628138,10,0.005,37.805132,-122.299082,A
1405628139,10,0.005,37.805137,-122.299078,A
1405628140,10,0.004,37.805147,-122.299067,A
1405628141,10,0.005,37.805162,-122.299053,A
1405628142,10,0.005,37.805175,-122.299042,A
1405628143,10,0.004,37.805180,-122.299038,A
1405628144,10,0.004,37.805180,-122.299033,A
1405628145,10,0.004,37.805187,-122.299023,A
1405628146,10,0.004,37.805198,-122.299010,A
1405628147,10,0.006,37.805202,-122.299007,A
1405628148,10,0.006,37.805217,-122.298992,A
1405628149,10,0.005,37.805230,-122.298977,A
1405628150,10,0.005,37.805242,-122.298963,A
1405628151,10,0.005,37.805250,-122.298957,A
1405628152,10,0.005,37.805258,-122.298947,A
1405628153,10,0.005,37.805267,-122.298937,A
1405628154,10,0.005,37.805272,-122.298942,A
1405628155,10,0.005,37.805275,-122.298937,A
1405628156,10,0.005,37.805287,-122.298940,A
1405628157,10,0.005,37.805290,-122.298947,A
1405628158,10,0.005,37.805297,-122.298945,A
1405628159,10,0.005,37.805293,-122.298950,A
1405628160,10,0.004,37.805298,-122.298947,A
1405628161,10,0.004,37.805307,-122.298940,A
1405628162,10,0.005,37.805310,-122.298943,A
1405628163,10,0.005,37.805315,-122.298938,A
1405628164,10,0.005,37.805330,-122.298920,A
1405628165,10,0.004,37.805342,-122.298908,A
1405628166,10,0.004,37.805347,-122.298905,A
1405628167,10,0.005,37.805353,-122.298898,A
1405628168,10,0.006,37.805363,-122.298893,A
1405628169,10,0.006,37.805370,-122.298892,A
1405628170,10,0.005,37.805380,-122.298885,A
1405628171,10,0.005,37.805393,-122.298877,A
1405628172,10,0.005,37.805395,-122.298880,A
1405628173,10,0.006,37.805398,-122.298875,A
1405628174,10,0.006,37.805402,-122.298873,A
1405628175,10,0.005,37.805397,-122.298873,A
1405628176,10,0.005,37.805397,-122.298873,A
1405628177,10,0.005,37.805405,-122.298868,A
1405628178,10,0.005,37.805417,-122.298862,A
1405628179,10,0.005,37.805428,-122.298847,A
1405628180,10,0.005,37.805435,-122.298830,A
1405628181,10,0.005,37.805452,-122.298817,A
1405628182,10,0.006,37.805462,-122.298805,A
1405628183,10,0.006,37.805475,-122.298798,A
1405628184,10,0.005,37.805483,-122.298800,A
1405628185,10,0.005,37.805483,-122.298810,A
1405628186,10,0.005,37.805493,-122.298805,A
1405628187,10,0.006,37.805503,-122.298795,A
1405628188,10,0.005,37.805513,-122.298792,A
1405628189,10,0.005,37.805520,-122.298785,A
1405628190,10,0.005,37.805527,-122.298782,A
1405628191,10,0.005,37.805523,-122.298773,A
1405628192,10,0.005,37.805525,-122.298763,A
1405628193,10,0.006,37.805532,-122.298757,A
1405628194,10,0.005,37.805538,-122.298758,A
1405628195,10,0.004,37.805550,-122.298745,A
1405628196,10,0.005,37.805557,-122.298745,A
1405628197,10,0.005,37.805562,-122.298743,A
1405628198,10,0.005,37.805565,-122.298743,A
1405628199,10,0.005,37.805570,-122.298742,A
1405628200,10,0.005,37.805573,-122.298740,A
1405628201,10,0.006,37.805578,-122.298735,A
1405628202,10,0.006,37.805588,-122.298727,A
1405628203,10,0.005,37.805600,-122.298717,A
1405628204,10,0.006,37.805613,-122.298705,A
1405628205,10,0.006,37.805618,-122.298698,A
1405628206,10,0.005,37.805618,-122.298693,A
1405628207,10,0.004,37.805618,-122.298697,A
1405628208,10,0.004,37.805615,-122.298693,A
1405628209,10,0.005,37.805617,-122.298697,A
1405628210,10,0.005,37.805620,-122.298697,A
1405628211,10,0.005,37.805620,-122.298695,A
1405628212,10,0.005,37.805620,-122.298692,A
1405628213,10,0.005,37.805615,-122.298692,A
1405628214,10,0.005,37.805610,-122.298692,A
1405628215,10,0.005,37.805613,-122.298690,A
1405628216,10,0.004,37.805613,-122.298695,A
1405628217,10,0.005,37.805615,-122.298698,A
1405628218,10,0.005,37.805620,-122.298700,A
1405628219,10,0.005,37.805623,-122.298703,A
1405628220,10,0.005,37.805637,-122.298693,A
1405628221,10,0.005,37.805638,-122.298693,A
1405628222,10,0.005,37.805647,-122.298685,A
1405628223,10,0.005,37.805657,-122.298673,A
1405628224,10,0.005,37.805667,-122.298663,A
1405628225,10,0.005,37.805673,-122.298657,A
1405628226,10,0.004,37.805680,-122.298655,A
1405628227,10,0.004,37.805675,-122.298650,A
1405628228,10,0.005,37.805673,-122.298647,A
1405628229,10,0.005,37.805677,-122.298645,A
1405628230,10,0.005,37.805675,-122.298643,A
1405628231,10,0.006,37.805675,-122.298637,A
1405628232,10,0.005,37.805675,-122.298633,A
1405628233,10,0.005,37.805673,-122.298643,A
1405628234,10,0.005,37.805672,-122.298653,A
1405628235,10,0.004,37.805677,-122.298667,A
1405628236,10,0.005,37.805690,-122.298660,A
1405628237,10,0.005,37.805698,-122.298653,A
1405628238,10,0.005,37.805698,-122.298655,A
1405628239,10,0.005,37.805705,-122.298647,A
1405628240,10,0.004,37.805705,-122.298638,A
1405628241,10,0.004,37.805705,-122.298630,A
1405628242,10,0.005,37.805700,-122.298633,A
1405628243,10,0.005,37.805683,-122.298648,A
1405628244,10,0.005,37.805672,-122.298658,A
1405628245,10,0.006,37.805672,-122.298657,A
1405628246,10,0.005,37.805675,-122.298665,A
1405628247,10,0.005,37.805670,-122.298662,A
1405628248,10,0.006,37.805702,-122.298653,A
1405628249,10,0.006,37.805713,-122.298642,A
1405628250,10,0.007,37.805738,-122.298630,A
1405628251,10,0.006,37.805753,-122.298625,A
1405628252,10,0.006,37.805753,-122.298625,A
1405628253,10,0.005,37.805765,-122.298633,A
1405628254,10,0.006,37.805783,-122.298645,A
1405628255,10,0.006,37.805807,-122.298648,A
1405628256,10,0.005,37.805807,-122.298635,A
1405628257,10,0.005,37.805818,-122.298620,A
1405628258,10,0.006,37.805818,-122.298607,A
1405628259,10,0.006,37.805823,-122.298607,A
1405628260,10,0.006,37.805830,-122.298610,A
1405628261,10,0.006,37.805833,-122.298617,A
1405628262,10,0.005,37.805818,-122.298610,A
1405628263,10,0.005,37.805818,-122.298603,A
1405628264,10,0.006,37.805813,-122.298598,A
1405628265,10,0.005,37.805820,-122.298583,A
1405628266,10,0.005,37.805830,-122.298568,A
1405628267,10,0.006,37.805825,-122.298580,A
1405628268,10,0.006,37.805815,-122.298582,A
1405628269,10,0.006,37.805820,-122.298572,A
1405628270,10,0.006,37.805830,-122.298568,A
1405628271,10,0.005,37.805847,-122.298568,A
1405628272,10,0.005,37.805857,-122.298557,A
1405628273,10,0.006,37.805862,-122.298560,A
1405628274,10,0.006,37.805867,-122.298553,A
1405628275,10,0.006,37.805860,-122.298543,A
1405628276,10,0.006,37.805867,-122.298542,A
1405628277,10,0.006,37.805862,-122.298545,A
1405628278,10,0.006,37.805857,-122.298555,A
1405628279,10,0.007,37.805867,-122.298562,A
1405628280,10,0.006,37.805868,-122.298567,A
1405628281,10,0.005,37.805867,-122.298565,A
1405628282,10,0.005,37.805872,-122.298560,A
1405628283,10,0.005,37.805872,-122.298560,A
1405628284,10,0.007,37.805887,-122.298555,A
1405628285,10,0.009,37.805892,-122.298543,A
1405628286,10,0.005,37.805893,-122.298540,A
1405628287,10,0.005,37.805888,-122.298532,A
1405628288,10,0.005,37.805882,-122.298518,A
1405628289,10,0.005,37.805893,-122.298502,A
1405628290,10,0.004,37.805903,-122.298497,A
1405628291,10,0.004,37.805910,-122.298503,A
1405628292,10,0.004,37.805913,-122.298500,A
1405628293,10,0.004,37.805915,-122.298505,A
1405628294,10,0.004,37.805907,-122.298502,A
1405628295,10,0.005,37.805892,-122.298493,A
1405628296,10,0.005,37.805890,-122.298473,A
1405628297,10,0.005,37.805903,-122.298472,A
1405628298,10,0.004,37.805907,-122.298452,A
1405628299,10,0.005,37.805905,-122.298455,A
1405628300,10,0.004,37.805910,-122.298447,A
1405628301,10,0.005,37.805908,-122.298437,A
1405628302,10,0.005,37.805907,-122.298430,A
1405628303,10,0.005,37.805910,-122.298428,A
1405628304,10,0.005,37.805910,-122.298420,A
1405628305,10,0.005,37.805907,-122.298408,A
1405628306,10,0.005,37.805912,-122.298392,A
1405628307,10,0.005,37.805905,-122.298387,A
1405628308,10,0.005,37.805902,-122.298378,A
1405628309,10,0.004,37.805897,-122.298377,A
1405628310,10,0.005,37.805888,-122.298372,A
1405628311,10,0.006,37.805880,-122.298358,A
1405628312,10,0.005,37.805877,-122.298347,A
1405628313,10,0.005,37.805870,-122.298330,A
1405628314,10,0.005,37.805870,-122.298308,A
1405628315,10,0.004,37.805873,-122.298285,A
1405628316,10,0.005,37.805873,-122.298265,A
1405628317,10,0.005,37.805873,-122.298248,A
1405628318,10,0.004,37.805875,-122.298243,A
1405628319,10,0.004,37.805870,-122.298238,A
1405628320,10,0.005,37.805862,-122.298225,A
1405628321,10,0.004,37.805863,-122.298220,A
1405628322,10,0.005,37.805863,-122.298212,A
1405628323,10,0.005,37.805862,-122.298205,A
1405628324,10,0.005,37.805860,-122.298198,A
1405628325,10,0.008,37.805855,-122.298200,A
1405628326,10,0.008,37.805852,-122.298195,A
1405628327,10,0.005,37.805858,-122.298183,A
1405628328,10,0.005,37.805860,-122.298168,A
1405628329,10,0.005,37.805860,-122.298155,A
1405628330,10,0.005,37.805862,-122.298143,A
1405628331,10,0.005,37.805862,-122.298133,A
1405628332,10,0.006,37.805858,-122.298112,A
1405628333,10,0.005,37.805850,-122.298092,A
1405628334,10,0.005,37.805843,-122.298082,A
1405628335,10,0.005,37.805828,-122.298088,A
1405628336,10,0.005,37.805807,-122.298085,A
1405628337,10,0.005,37.805802,-122.298083,A
1405628338,10,0.004,37.805807,-122.298073,A
1405628339,10,0.005,37.805803,-122.298067,A
1405628340,10,0.005,37.805807,-122.298075,A
1405628341,10,0.005,37.805803,-122.298077,A
1405628342,10,0.006,37.805805,-122.298078,A
1405628343,10,0.006,37.805803,-122.298075,A
1405628344,10,0.005,37.805808,-122.298068,A
1405628345,10,0.005,37.805813,-122.298058,A
1405628346,10,0.004,37.805827,-122.298042,A
1405628347,10,0.004,37.805842,-122.298030,A
1405628348,10,0.005,37.805848,-122.298012,A
1405628349,10,0.005,37.805850,-122.298005,A
1405628350,10,0.005,37.805840,-122.297988,A
1405628351,10,0.005,37.805840,-122.297975,A
1405628352,10,0.005,37.805847,-122.297960,A
1405628353,10,0.005,37.805842,-122.297947,A
1405628354,10,0.005,37.805840,-122.297938,A
1405628355,10,0.005,37.805835,-122.297927,A
1405628356,10,0.005,37.805835,-122.297918,A
1405628357,10,0.005,37.805838,-122.297913,A
1405628358,10,0.004,37.805845,-122.297903,A
1405628359,10,0.004,37.805845,-122.297898,A
1405628360,10,0.005,37.805845,-122.297892,A
1405628361,10,0.005,37.805843,-122.297882,A
1405628362,10,0.004,37.805845,-122.297873,A
1405628363,10,0.005,37.805857,-122.297855,A
1405628364,10,0.006,37.805863,-122.297843,A
1405628365,10,0.005,37.805862,-122.297837,A
1405628366,10,0.005,37.805870,-122.297822,A
1405628367,10,0.006,37.805877,-122.297798,A
1405628368,10,0.005,37.805875,-122.297785,A
1405628369,10,0.005,37.805887,-122.297770,A
1405628370,10,0.005,37.805888,-122.297757,A
1405628371,10,0.005,37.805900,-122.297743,A
1405628372,10,0.005,37.805907,-122.297728,A
1405628373,10,0.005,37.805912,-122.297703,A
1405628374,10,0.005,37.805913,-122.297683,A
1405628375,10,0.005,37.805907,-122.297680,A
1405628376,10,0.004,37.805882,-122.297683,A
1405628377,10,0.005,37.805857,-122.297692,A
1405628378,10,0.005,37.805857,-122.297692,A
1405628379,10,0.004,37.805845,-122.297695,A
1405628380,10,0.004,37.805832,-122.297698,A
1405628381,10,0.005,37.805820,-122.297703,A
1405628382,10,0.004,37.805807,-122.297707,A
1405628383,10,0.005,37.805795,-122.297712,A
1405628384,10,0.005,37.805783,-122.297715,A
1405628385,10,0.004,37.805770,-122.297718,A
1405628386,10,0.005,37.805780,-122.297777,A
1405628387,10,0.005,37.805755,-122.297807,A
1405628388,10,0.005,37.805737,-122.297810,A
1405628389,10,0.005,37.805753,-122.297797,A
1405628390,10,0.004,37.805758,-122.297793,A
1405628391,10,0.004,37.805740,-122.297805,A
1405628392,10,0.005,37.805750,-122.297800,A
1405628393,10,0.005,37.805735,-122.297805,A
1405628394,10,0.004,37.805665,-122.297835,A
1405628395,10,0.005,37.805663,-122.297828,A
1405628396,10,0.005,37.805647,-122.297828,A
1405628397,10,0.004,37.805657,-122.297812,A
1405628398,10,0.005,37.805717,-122.297788,A
1405628399,10,0.004,37.805672,-122.297780,A
1405628400,10,0.005,37.805667,-122.297775,A
1405628401,10,0.005,37.805660,-122.297770,A
1405628402,10,0.004,37.805662,-122.297687,A
1405628403,10,0.005,37.805662,-122.297687,A
1405628404,10,0.005,37.805662,-122.297658,A
1405628405,10,0.004,37.805693,-122.297620,A
1405628406,10,0.005,37.805670,-122.297565,A
1405628407,10,0.005,37.805662,-122.297552,A
1405628408,10,0.004,37.805680,-122.297518,A
1405628409,10,0.004,37.805670,-122.297517,A
1405628410,10,0.004,37.805687,-122.297508,A
1405628411,10,0.005,37.805713,-122.297482,A
1405628412,10,0.004,37.805715,-122.297472,A
1405628413,10,0.004,37.805712,-122.297488,A
1405628414,10,0.005,37.805707,-122.297470,A
1405628415,10,0.005,37.805695,-122.297470,A
1405628416,10,0.004,37.805690,-122.297468,A
1405628417,10,0.005,37.805700,-122.297443,A
1405628418,10,0.005,37.805693,-122.297445,A
1405628419,10,0.005,37.805685,-122.297443,A
1405628420,10,0.005,37.805680,-122.297443,A
1405628421,10,0.004,37.805673,-122.297435,A
1405628422,10,0.005,37.805667,-122.297415,A
1405628423,10,0.004,37.805667,-122.297395,A
1405628424,10,0.004,37.805665,-122.297368,A
1405628425,10,0.005,37.805667,-122.297355,A
1405628426,10,0.005,37.805663,-122.297327,A
